id,price,number_of_reviews_ltm,reviews_per_month
16104485,$83.00 ,0,0.11
16104536,$60.00 ,0,
16104971,$120.00 ,0,0.09
16106145,$45.00 ,0,0.11
16106394,$155.00 ,0,0.02
16107493,$313.00 ,0,0.18
16107496,$341.00 ,5,1.46
16107682,$93.00 ,12,0.74
16107739,$55.00 ,16,2.71
16107904,$100.00 ,0,0.29
16108307,$20.00 ,0,0.02
16108328,$36.00 ,0,
16108857,$23.00 ,23,3.27
16109187,$100.00 ,8,1.21
16109922,$31.00 ,17,3.59
16110299,$75.00 ,0,0.42
16110300,$35.00 ,5,0.55
16110668,$34.00 ,0,0.02
16111387,$44.00 ,9,1
16111422,$95.00 ,0,0.2
16112222,$60.00 ,0,
16112856,$50.00 ,0,
16113391,$26.00 ,0,
16114353,$130.00 ,3,1.45
16115127,$150.00 ,0,
16116821,$30.00 ,1,0.52
16117109,$175.00 ,3,0.46
16117778,"$18,638.00 ",1,0.29
16117963,"$18,638.00 ",9,0.76
16118916,$120.00 ,0,0.46
16119039,$60.00 ,0,0.04
16119303,$120.00 ,0,0.21
16119832,$28.00 ,0,
16120272,$65.00 ,0,0.82
16120659,$119.00 ,4,0.65
16120750,$135.00 ,10,2.21
16121135,$36.00 ,1,0.51
16121800,$150.00 ,0,0.21
16123108,$60.00 ,0,0.73
16127905,$30.00 ,3,0.47
16128240,$70.00 ,0,0.07
16128331,$59.00 ,1,0.21
16128770,$60.00 ,3,0.34
16129043,$95.00 ,2,0.29
16129086,$38.00 ,0,
16129127,$73.00 ,0,
16129340,$45.00 ,4,0.63
16129446,$80.00 ,0,0.68
16129581,$150.00 ,0,0.4
16131347,$130.00 ,0,0.23
16132660,$120.00 ,0,0.2
16132995,$39.00 ,17,1.15
16133029,$92.00 ,0,
16133430,$130.00 ,0,0.03
16134143,$270.00 ,0,0.24
16138354,$149.00 ,2,0.81
16138865,$60.00 ,0,
16140351,$515.00 ,2,0.26
16140409,$295.00 ,31,3.79
16140853,$350.00 ,0,
16141210,$491.00 ,0,
16143170,$59.00 ,17,1.94
16143332,$99.00 ,0,0.33
16143589,$108.00 ,0,0.02
16144854,$109.00 ,0,0.43
16144949,$34.00 ,0,
16145573,$41.00 ,13,2.32
16145800,$250.00 ,0,0.02
16145820,$35.00 ,0,0.12
16146319,$33.00 ,0,0.21
16146356,$29.00 ,0,0.18
16146393,$99.00 ,0,
16150644,$150.00 ,0,0.02
16151046,$25.00 ,0,0.33
16151401,$100.00 ,0,
16151820,$95.00 ,10,1.74
16152336,$250.00 ,0,0.18
16152793,$499.00 ,2,0.7
16152981,$45.00 ,0,0.14
16153029,$30.00 ,0,0.13
16153042,$26.00 ,0,0.31
16153144,$90.00 ,0,
16153271,$110.00 ,0,0.51
16153377,$80.00 ,0,0.02
16153662,$69.00 ,0,
16153936,"$5,000.00 ",0,0.66
16154195,$100.00 ,2,0.18
16154590,$88.00 ,5,0.47
16155322,$88.00 ,25,4.13
16155609,$88.00 ,37,4.84
16156456,$761.00 ,1,0.07
16156667,$104.00 ,18,2.06
16156976,$30.00 ,0,0.02
16156984,$105.00 ,0,0.11
16157885,$140.00 ,9,1.17
16158534,$72.00 ,0,0.11
16159146,$90.00 ,0,
16159240,$20.00 ,0,0.13
16159397,$93.00 ,4,0.98
16159437,$49.00 ,0,1.09
16159697,$73.00 ,0,0.27
16160225,$78.00 ,2,0.54
16160739,$300.00 ,0,0.18
16162017,$55.00 ,34,5.14
16162337,$170.00 ,0,0.02
16164466,$55.00 ,6,0.41
16167755,$48.00 ,3,0.19
16168225,$85.00 ,2,0.95
16169060,$32.00 ,0,0.07
16169128,$35.00 ,0,
16169400,$55.00 ,5,0.28
16169767,$90.00 ,0,0.02
16169887,$50.00 ,1,0.14
16170253,$40.00 ,4,0.38
16170259,$65.00 ,0,0.36
16170763,$49.00 ,0,
16170880,$90.00 ,0,0.02
16170945,$49.00 ,0,0.02
16171111,$83.00 ,3,0.16
16171647,$38.00 ,0,0.35
16171922,$217.00 ,1,0.12
16172309,$92.00 ,0,0.02
16172429,$33.00 ,1,0.11
16172723,$44.00 ,3,0.47
16173127,$33.00 ,0,0.02
16173685,$45.00 ,0,0.02
16174882,$90.00 ,10,0.86
16176561,$101.00 ,18,2.47
16176595,$36.00 ,0,
16176933,$40.00 ,0,
16177038,$100.00 ,0,0.27
16177115,$196.00 ,10,1.15
16177783,$95.00 ,0,0.23
16183791,$125.00 ,0,0.02
16183942,$119.00 ,0,0.02
16184242,$100.00 ,0,
16184659,$15.00 ,0,0.02
16184859,$23.00 ,0,0.05
16185679,$36.00 ,2,0.65
16186061,$40.00 ,23,2.17
16186483,$42.00 ,0,0.23
16186659,$300.00 ,0,0.34
16187261,$81.00 ,17,2.44
16187987,$65.00 ,17,1.71
16188243,$59.29 ,0,0.05
16188278,$50.00 ,8,0.81
16188376,$70.00 ,11,0.46
16188535,$200.00 ,0,
16188731,$499.00 ,0,
16188984,$607.00 ,0,0.05
16189230,$40.00 ,0,0.07
16189355,$45.00 ,0,0.02
16189656,$95.00 ,0,0.65
16190589,$20.00 ,0,0.11
16191184,$59.00 ,0,0.02
16191271,$24.00 ,0,0.29
16192322,$55.00 ,0,
16192834,$103.00 ,17,1.64
16196169,$35.00 ,0,0.31
16196969,1,2020/8/26,4
16196994,$48.00 ,0,0.07
16197305,$80.00 ,1,0.76
16197334,1,363,3
16197389,$176.00 ,20,0.82
16197418,$29.00 ,0,0.11
16197469,$45.00 ,0,0.14
16197573,$120.00 ,0,0.16
16197814,$61.00 ,0,0.96
16198302,$35.00 ,0,0.02
16198387,$110.00 ,0,0.5
16198545,$100.00 ,0,0.02
16198632,$38.00 ,0,0.26
16199496,$395.00 ,0,
16199587,$99.00 ,7,1.65
16199885,$62.00 ,1,0.41
16200087,$45.00 ,5,0.63
16201005,$23.00 ,10,0.83
16201384,$30.00 ,0,0.04
16201390,$25.00 ,0,0.17
16201624,$22.00 ,0,0.07
16202628,$59.00 ,1,0.16
16202673,$66.00 ,8,1.07
16202748,$50.00 ,2,0.23
16203434,$120.00 ,0,0.07
16203561,$24.00 ,0,0.02
16203616,$40.00 ,0,
16203902,$30.00 ,0,0.13
16204253,$44.00 ,10,1.12
16204282,$22.00 ,0,0.24
16204807,$98.00 ,14,1.07
16205012,$85.00 ,0,0.38
16205296,$99.00 ,2,1.12
16205369,$25.00 ,0,0.09
16205465,$76.00 ,0,0.07
16205549,$90.00 ,5,0.53
16205578,$83.00 ,2,0.76
16205638,$59.00 ,17,2.4
16206177,$40.00 ,0,
16206347,$106.00 ,9,1.47
16206793,$20.00 ,0,0.19
16209085,$25.00 ,0,0.11
16210773,$56.00 ,0,0.02
16210829,$136.00 ,6,0.8
16210909,$112.00 ,6,1.33
16210910,$180.00 ,0,0.02
16211130,$27.00 ,4,0.86
16211189,$85.00 ,12,2.24
16211323,$45.00 ,3,1.46
16211372,$47.00 ,2,0.8
16211499,$117.00 ,7,0.97
16211625,$69.00 ,0,0.09
16211719,$51.00 ,0,0.78
16211720,$90.00 ,0,0.68
16211721,$51.00 ,2,0.86
16211783,$18.00 ,0,0.07
16212728,$63.00 ,0,
16212740,$286.00 ,4,0.18
16212897,$54.00 ,4,0.9
16212935,$51.00 ,0,1.1
16213025,$90.00 ,1,1.51
16213347,$95.00 ,1,0.69
16213556,$90.00 ,1,0.81
16213689,$165.00 ,0,0.49
16213881,$75.00 ,1,0.4
16214185,$54.00 ,3,1.76
16214219,$125.00 ,0,0.11
16214508,$36.00 ,0,0.48
16214972,$175.00 ,1,0.12
16215015,$20.00 ,1,0.34
16215101,$90.00 ,0,
16215224,$40.00 ,0,
16215403,$166.00 ,20,2.1
16218006,$40.00 ,0,
16219021,$101.00 ,14,0.97
16220971,$84.00 ,1,0.53
16221458,$150.00 ,0,0.1
16222140,$200.00 ,0,0.05
16222939,$175.00 ,0,0.13
16223099,$49.00 ,0,0.11
16223936,$151.00 ,7,0.45
16223985,$45.00 ,0,0.04
16224733,$73.00 ,3,0.79
16224873,$80.00 ,0,0.07
16224962,$187.00 ,0,0.09
16226044,$147.00 ,10,1.09
16226355,$99.00 ,1,0.83
16226594,$116.00 ,0,
16226654,$289.00 ,1,0.18
16227113,$100.00 ,0,0.03
16227213,$111.00 ,0,0.29
16227399,$48.00 ,0,0.02
16228386,$160.00 ,0,0.2
16229905,$31.00 ,0,
16230138,$109.00 ,3,0.71
16233179,$30.00 ,1,0.5
16233624,$140.00 ,0,0.94
16233894,$40.00 ,0,0.04
16234005,$64.00 ,0,
16234137,$117.00 ,14,1.21
16234572,$87.00 ,0,0.02
16234738,$24.00 ,19,2.79
16235140,$79.00 ,0,0.03
16235278,$100.00 ,0,0.05
16235429,$126.00 ,2,0.24
16235628,$55.00 ,0,0.05
16236235,$90.00 ,0,0.09
16236252,$75.00 ,0,0.12
16236733,$39.00 ,0,0.02
16237352,$99.00 ,3,1.58
16237632,$119.00 ,5,1.72
16237713,$23.00 ,0,0.03
16238677,$100.00 ,0,
16238822,$60.00 ,0,
16239040,$75.00 ,0,
16239161,$35.00 ,1,0.09
16239244,$30.00 ,0,0.02
16239959,$110.00 ,0,0.07
16240040,$130.00 ,0,
16240360,$130.00 ,0,0.69
16240428,$61.00 ,0,0.05
16240489,$65.00 ,0,0.18
16240636,$93.00 ,5,0.63
16241461,$59.00 ,17,2.11
16242117,$56.00 ,0,0.02
16242168,$110.00 ,1,0.53
16242248,$45.00 ,0,
16243040,$40.00 ,0,1.2
16246690,$59.00 ,0,0.13
16247597,$175.00 ,0,0.36
16247878,$79.00 ,6,0.59
16248017,$45.00 ,0,0.05
16248251,$85.00 ,7,0.82
16248457,$58.00 ,0,0.07
16248835,$51.00 ,0,0.48
16248931,$90.00 ,0,0.58
16248990,$31.00 ,1,0.22
16249069,$51.00 ,8,0.43
16249077,$80.71 ,5,0.86
16249502,$36.00 ,0,0.02
16250012,$18.00 ,0,
16250276,$110.00 ,0,0.61
16250299,$55.00 ,0,0.09
16250443,$110.00 ,2,0.24
16250502,$90.00 ,1,0.09
16250788,$120.00 ,0,0.75
16250814,$49.00 ,5,1.05
16250945,$171.00 ,23,1.86
16251080,$85.00 ,5,0.63
16251139,$51.00 ,2,0.73
16251469,$18.00 ,0,
16251545,$140.00 ,2,0.47
16251775,$59.00 ,0,0.02
16252108,$51.00 ,0,0.82
16252143,$51.00 ,0,0.79
16252185,$48.57 ,1,1.3
16252209,$51.00 ,1,0.35
16252258,$90.00 ,1,0.56
16252422,$150.00 ,0,0.44
16252513,$74.00 ,0,0.02
16254355,$38.00 ,0,
16255410,$200.00 ,7,0.61
16255588,$64.00 ,0,0.02
16256387,$129.00 ,0,0.11
16256425,$70.00 ,0,0.34
16256461,$49.00 ,9,1.43
16256508,$76.00 ,0,0.02
16258008,$75.00 ,0,0.03
16261616,$31.00 ,16,2.72
16262586,$40.00 ,0,0.27
16262593,$85.00 ,0,0.09
16262753,$39.00 ,6,0.91
16263620,$686.00 ,0,0.03
16265060,$60.00 ,0,
16265358,$70.00 ,1,0.33
16265393,$30.00 ,0,
16265518,$26.00 ,0,
16265622,$48.00 ,0,0.04
16265710,$57.00 ,9,1.14
16265889,$165.00 ,0,0.57
16266851,$85.00 ,0,
16267291,$37.00 ,0,0.07
16267850,$85.00 ,0,0.04
16267956,$99.00 ,0,0.04
16268337,$49.00 ,0,0.02
16268401,$49.00 ,3,0.29
16268581,$80.00 ,0,0.23
16268844,$110.00 ,0,0.77
16269092,$95.00 ,2,0.26
16269904,$60.00 ,0,0.02
16270486,$80.00 ,0,0.27
16270682,$50.00 ,17,0.69
16272743,$90.00 ,0,0.07
16272919,$25.00 ,0,0.02
16272940,$33.00 ,2,0.23
16272953,$88.00 ,0,0.49
16273158,$50.00 ,0,0.38
16273167,$41.00 ,0,0.02
16273317,$104.00 ,0,0.63
16273514,$28.00 ,0,0.04
16276053,$40.00 ,0,0.38
16277113,$34.00 ,23,3.62
16278172,$285.00 ,0,0.03
16279051,$50.00 ,2,0.55
16279305,$126.00 ,10,1.87
16279545,$50.00 ,0,0.14
16279793,$40.00 ,0,0.06
16279996,$26.00 ,0,
16280161,$38.00 ,0,
16281198,$90.00 ,0,0.71
16281492,$35.00 ,0,0.11
16281499,$51.00 ,0,0.41
16281760,$31.00 ,0,0.05
16281772,$51.00 ,3,0.57
16282256,$84.00 ,0,1.15
16282715,$13.00 ,0,0.02
16282729,$50.00 ,0,
16283215,$50.00 ,0,0.47
16283956,$25.00 ,0,
16284014,$60.00 ,1,0.25
16284077,$146.00 ,2,0.36
16284742,$51.00 ,7,1.26
16285743,$105.00 ,0,0.05
16286674,$70.00 ,0,
16287206,$88.00 ,0,0.15
16287865,$55.00 ,0,0.09
16293325,$279.00 ,11,0.96
16293382,$79.00 ,9,1.52
16293518,$249.00 ,0,0.22
16293685,$180.00 ,0,
16293804,$95.00 ,0,0.04
16294015,$65.00 ,0,0.11
16294866,$413.00 ,0,0.39
16295049,$418.00 ,0,0.12
16295146,$28.00 ,0,0.22
16295296,$458.00 ,1,0.13
16295349,$65.00 ,4,0.86
16295723,$458.00 ,0,0.05
16295899,$60.00 ,0,
16296311,$70.00 ,0,
16296396,$100.00 ,0,0.32
16296476,$56.00 ,29,2.75
16297047,$153.00 ,0,0.08
16297160,$50.00 ,0,0.02
16297580,$69.00 ,0,0.67
16298887,$49.00 ,12,0.62
16299363,$60.00 ,0,0.34
16300065,$68.00 ,0,0.02
16301359,$56.00 ,0,1.49
16301759,$47.00 ,0,
16304580,$69.00 ,0,0.03
16305796,$43.00 ,2,2.42
16305982,$45.00 ,0,0.09
16306068,$50.00 ,0,0.02
16306433,$125.00 ,0,0.07
16306586,$110.00 ,2,0.56
16306740,$200.00 ,3,0.16
16306781,$286.00 ,23,0.82
16307996,$99.00 ,0,0.53
16308157,$225.00 ,0,0.1
16308170,$84.00 ,0,0.14
16308343,$35.00 ,0,0.02
16308845,$30.00 ,0,0.09
16309319,$65.00 ,0,0.02
16310033,1125,10,
16310047,$17.00 ,0,
16311206,$91.00 ,0,0.02
16311479,$30.00 ,1,0.13
16313329,$40.00 ,0,
16314598,$52.00 ,10,0.82
16315165,$82.00 ,2,0.15
16317180,$120.00 ,0,
16317387,$100.00 ,0,0.15
16317652,$88.00 ,0,0.88
16318218,$50.00 ,0,
16318524,$181.00 ,4,1.16
16318740,$270.00 ,1,0.31
16318773,$45.00 ,0,
16319606,$150.00 ,0,0.82
16320131,$108.00 ,0,0.05
16320165,$62.00 ,0,0.2
16320313,$98.00 ,0,0.08
16320423,$25.00 ,0,
16320666,$65.00 ,0,
16321920,$70.00 ,0,0.51
16321996,$35.00 ,0,
16322639,$115.00 ,1,0.05
16323474,$160.00 ,7,1.02
16323727,$30.00 ,0,
16324573,$50.00 ,0,0.05
16324705,$35.00 ,0,0.4
16324809,$85.00 ,0,0.89
16327915,$28.00 ,19,2.98
16328145,$33.00 ,26,3.25
16328396,$154.29 ,10,1.41
16328626,$30.00 ,9,0.58
16328648,$105.00 ,1,0.13
16328809,$25.00 ,0,
16329864,$38.00 ,0,0.02
16330550,$69.00 ,1,0.55
16331286,$42.00 ,0,0.17
16331319,$63.00 ,0,0.02
16331859,$445.00 ,0,0.94
16331881,$60.00 ,0,0.04
16332297,$31.00 ,0,0.02
16332590,$79.00 ,4,0.45
16332704,$27.00 ,18,2.97
16332781,$40.00 ,0,
16334991,$31.00 ,17,1.46
16335063,$45.00 ,5,1.19
16335225,$75.00 ,0,
16335584,$40.00 ,0,0.02
16336298,$70.00 ,1,0.27
16336466,$26.00 ,1,0.56
16337113,$27.00 ,0,0.02
16337196,$25.00 ,6,0.44
16340427,$140.00 ,0,
16340428,$150.00 ,0,0.34
16341355,$47.00 ,11,1.27
16342067,$164.00 ,0,
16342362,$180.00 ,0,0.02
16343092,$250.00 ,0,0.02
16343164,$250.00 ,0,0.02
16343358,$60.00 ,0,0.05
16343625,$100.00 ,0,0.05
16344172,$300.00 ,0,
16344958,$205.00 ,14,2.15
16345024,$380.00 ,2,0.7
16345125,$36.00 ,0,0.06
16345596,$120.00 ,0,0.29
16345866,$80.00 ,4,1.15
16347793,$104.00 ,0,0.02
16347920,$99.00 ,5,0.86
16349148,$35.00 ,0,0.85
16349376,$35.00 ,0,
16349537,$46.00 ,1,0.35
16349566,$28.00 ,10,1.98
16350155,$170.00 ,0,0.02
16350595,$45.00 ,0,0.14
16350711,$46.00 ,13,2.37
16350713,$42.00 ,19,1.64
16350948,$100.00 ,0,0.02
16351093,$68.00 ,0,0.07
16351334,$24.00 ,1,1.33
16351938,$105.00 ,0,0.02
16356110,$75.00 ,0,
16356777,$74.00 ,0,0.18
16357344,$185.00 ,0,0.02
16357768,$85.00 ,0,0.02
16357816,$34.00 ,0,
16358742,$350.00 ,3,0.76
16358747,4,2020/8/26,0
16358871,$154.00 ,2,0.29
16360329,$45.00 ,0,
16360370,$44.00 ,0,0.02
16360735,$79.00 ,1,0.67
16361214,$179.00 ,13,0.79
16361505,$50.00 ,0,0.18
16361918,$150.00 ,0,0.05
16362174,$85.00 ,0,0.13
16362432,$45.00 ,0,0.09
16362610,$45.00 ,6,1.83
16362889,$35.00 ,0,
16362940,$69.00 ,0,0.02
16365087,$62.00 ,0,0.9
16365885,$88.00 ,0,0.09
16365894,$39.00 ,0,0.02
16366241,$39.00 ,0,1.32
16367724,$190.00 ,0,0.51
16371513,$45.00 ,0,
16371558,$242.00 ,0,
16371761,$150.00 ,0,0.05
16372407,$110.00 ,3,0.53
16372555,$179.00 ,0,0.51
16373006,$475.00 ,21,3.17
16373678,$139.00 ,0,0.26
16373743,$511.00 ,1,0.15
16373893,$39.00 ,4,0.4
16374219,$275.00 ,1,0.18
16374418,$48.00 ,0,0.21
16374426,$160.00 ,0,0.07
16374535,$150.00 ,4,0.57
16375194,$33.00 ,0,0.47
16375211,$89.00 ,0,0.03
16375384,$40.00 ,0,
16375744,$150.00 ,0,
16376358,$37.00 ,5,0.46
16376777,$190.00 ,0,
16376993,$84.00 ,2,0.84
16377030,$100.00 ,3,0.23
16377308,$70.00 ,0,0.29
16378056,$56.00 ,0,
16378311,$70.00 ,0,
16379078,$45.00 ,7,1.65
16379721,$90.00 ,0,0.07
16380247,$70.00 ,0,
16384059,$334.00 ,23,2.61
16384333,$45.00 ,0,0.29
16385092,$90.00 ,0,0.07
16385357,$127.00 ,17,0.91
16385420,$99.00 ,0,
16385672,$29.00 ,7,0.92
16386228,$75.00 ,2,0.66
16386858,$82.14 ,0,0.08
16387376,$45.00 ,0,0.07
16387794,$66.00 ,0,0.02
16389327,$62.00 ,4,0.9
16389550,$55.00 ,0,2.87
16389662,$71.00 ,0,0.14
16389763,$90.00 ,0,0.02
16390459,$165.00 ,2,0.36
16390605,$55.00 ,0,0.2
16390771,$55.00 ,0,0.08
16391137,$59.00 ,1,0.66
16391346,$40.00 ,0,0.18
16391572,$18.00 ,0,0.52
16391602,$113.00 ,1,0.38
16392049,$20.00 ,0,
16392960,$40.00 ,8,1.03
16393882,$67.00 ,2,0.63
16394383,$38.00 ,0,
16397301,$42.00 ,10,1.37
16398136,$33.00 ,0,0.03
16398287,$175.00 ,9,0.76
16398328,$189.00 ,2,1.13
16400645,$140.00 ,1,0.35
16400956,$120.00 ,0,0.2
16401093,$132.00 ,9,1.44
16401266,$31.00 ,0,
16401271,$160.00 ,13,1.91
16404103,$240.00 ,0,0.39
16405842,$200.00 ,0,0.25
16406247,$113.00 ,0,0.14
16410214,$96.00 ,6,1.18
16410248,$25.00 ,0,0.21
16410389,$79.00 ,0,0.14
16410678,$55.00 ,0,1.52
16411176,$153.00 ,1,0.9
16411573,$285.00 ,0,0.29
16411602,$85.00 ,1,0.47
16412362,$75.00 ,0,0.02
16413134,$76.00 ,0,0.12
16413213,$386.00 ,0,
16413907,$42.00 ,1,0.14
16414022,$125.00 ,26,3.65
16415522,$85.00 ,0,0.07
16416836,$15.00 ,0,0.07
16420304,$50.00 ,0,0.04
16420318,$38.00 ,0,0.07
16420332,$26.00 ,0,0.15
16420386,$124.00 ,0,0.76
16421059,$30.00 ,0,0.04
16421242,$90.00 ,15,2.36
16421474,$98.00 ,15,2.06
16421682,$136.00 ,1,0.18
16421704,$99.00 ,0,
16421787,$60.00 ,0,
16421801,$42.00 ,0,
16422498,$70.00 ,0,
16422652,$49.00 ,6,0.99
16423330,$75.00 ,0,
16423416,$34.00 ,0,0.28
16423448,$27.00 ,0,0.11
16424457,$110.00 ,4,1.15
16424894,$89.00 ,0,
16426265,$35.00 ,0,0.27
16426493,$21.00 ,0,
16426551,$110.00 ,0,
16426634,$100.00 ,0,0.09
16427321,$50.00 ,0,
16427328,$100.00 ,0,0.07
16432171,$59.00 ,8,1.35
16432301,$170.00 ,0,0.02
16432480,$40.00 ,0,0.14
16432755,$60.00 ,0,0.7
16432779,$115.00 ,1,0.11
16433768,$100.00 ,0,0.02
16435035,$150.00 ,0,0.07
16435212,$25.00 ,1,0.31
16435649,$100.00 ,0,
16435666,$125.00 ,6,0.84
16436105,$185.00 ,0,
16436307,$37.00 ,0,
16436543,$26.00 ,0,0.02
16437164,$102.00 ,0,0.25
16437239,$60.00 ,20,3.55
16437470,$76.00 ,1,0.09
16437693,$85.00 ,2,1.89
16437943,$121.00 ,1,0.14
16438333,$250.00 ,0,
16438506,$22.00 ,0,
16438542,$98.00 ,1,0.39
16438767,$35.00 ,0,
16438998,$56.00 ,0,0.2
16439564,$99.00 ,0,
16439801,$40.00 ,0,0.09
16440799,$33.00 ,51,5.59
16441906,$34.00 ,0,0.07
16447345,$73.00 ,1,1.25
16447482,$115.00 ,0,0.12
16448019,$65.00 ,1,0.08
16448902,$18.00 ,0,0.11
16449178,$24.00 ,0,
16449585,$58.00 ,0,0.52
16449767,$76.00 ,1,0.09
16450204,$60.00 ,0,
16451737,$100.00 ,0,
16453613,$100.00 ,0,0.02
16453874,$65.00 ,0,
16454232,$45.00 ,0,
16455994,$25.00 ,0,0.02
16459464,$25.00 ,15,2.3
16459523,$49.00 ,0,0.07
16459679,$50.00 ,0,
16461488,$27.00 ,0,
16462157,$100.00 ,9,0.73
16462321,$55.00 ,0,
16462738,$68.00 ,0,
16462880,$81.00 ,3,0.83
16462906,$28.00 ,0,0.04
16463401,$67.00 ,0,0.02
16463640,$120.00 ,0,
16463826,$150.00 ,10,0.79
16463979,$110.00 ,0,0.45
16464073,$95.00 ,0,
16464232,$34.00 ,0,
16464251,$40.00 ,0,0.4
16466780,$167.00 ,0,0.14
16466822,$45.00 ,3,0.44
16471018,$190.00 ,2,0.39
16472428,$25.00 ,0,0.26
16472888,$128.00 ,13,1.39
16473065,$40.00 ,0,0.04
16473425,$15.00 ,0,0.02
16474244,$40.00 ,0,0.02
16474311,$70.00 ,4,0.41
16474330,$49.00 ,0,0.09
16474893,$83.00 ,13,2.41
16475908,$25.00 ,0,
16476438,$73.00 ,0,0.45
16476936,$55.00 ,1,0.09
16477500,$50.00 ,0,0.12
16477678,$250.00 ,0,0.08
16477696,$73.00 ,0,0.18
16478155,$49.00 ,16,0.97
16478270,$45.00 ,0,0.16
16478740,$150.00 ,0,0.07
16478889,$40.00 ,0,
16479312,$60.00 ,0,
16479480,$55.00 ,0,0.25
16483193,$120.00 ,0,0.38
16484055,$90.00 ,0,0.11
16484142,$25.00 ,0,0.02
16484502,$90.00 ,0,
16485688,$120.00 ,0,0.07
16485717,$76.43 ,0,0.16
16485961,$37.00 ,27,3.92
16486005,$100.00 ,0,
16486034,$61.00 ,0,0.09
16486862,$90.00 ,2,0.63
16488213,$30.00 ,0,0.04
16488307,$36.00 ,19,2.2
16488316,$120.00 ,0,1.04
16488792,$87.00 ,1,0.16
16495289,$25.00 ,0,0.07
16495332,$555.00 ,6,0.59
16495664,$29.00 ,0,0.11
16495922,$80.00 ,42,5.36
16497523,$42.00 ,2,1.45
16499086,$96.00 ,0,0.17
16499250,$32.00 ,7,1.12
16502672,$87.00 ,0,0.18
16506138,$70.00 ,0,
16512470,$80.00 ,0,0.07
16512472,15,,
16513138,$101.00 ,0,0.19
16513788,$48.00 ,1,0.68
16514353,$59.00 ,8,2.17
16515054,$50.00 ,16,2.07
16515328,$62.00 ,0,0.44
16516322,$75.00 ,0,0.45
16516674,$105.00 ,0,
16518415,$35.00 ,0,0.02
16519006,$31.00 ,6,1.78
16519014,$38.00 ,0,0.06
16523120,$60.00 ,0,0.05
16524628,$25.00 ,0,
16525826,$42.00 ,0,0.07
16526105,$36.00 ,3,1.45
16528513,$50.00 ,6,0.57
16529072,$70.00 ,0,0.19
16529613,$22.00 ,3,0.19
16532052,$45.00 ,0,
16532142,$65.00 ,0,0.05
16532273,$195.00 ,0,0.11
16533385,$25.00 ,1,0.32
16536849,$39.00 ,3,0.99
16536977,$50.00 ,0,0.18
16537615,$750.00 ,0,0.21
16538391,$950.00 ,1,0.41
16538397,$130.00 ,0,0.05
16538697,$30.00 ,0,
16539040,$150.00 ,0,
16539521,$45.00 ,0,0.05
16539934,$50.00 ,0,0.61
16540363,$82.00 ,8,3.22
16540911,$30.00 ,0,
16541678,$420.00 ,0,
16541717,$80.00 ,3,0.41
16542312,$121.00 ,2,0.16
16542662,$25.00 ,0,0.19
16543080,$199.00 ,3,0.37
16543413,$195.00 ,0,0.1
16543827,$30.00 ,0,
16545406,$50.00 ,0,
16550621,$80.00 ,0,
16550650,$220.00 ,0,0.05
16552074,$34.00 ,0,0.97
16552252,$55.00 ,31,3.51
16552795,$90.00 ,0,0.03
16553226,$151.00 ,3,0.24
16553848,$22.00 ,5,0.67
16555802,$60.00 ,16,1.79
16556609,$40.00 ,0,0.38
16556659,$51.00 ,7,1.27
16557091,$102.00 ,6,0.63
16557160,$50.00 ,0,0.02
16557308,$65.00 ,0,0.78
16557564,$39.00 ,35,4.08
16557647,$27.00 ,0,0.2
16557659,$125.00 ,1,0.18
16557982,$59.00 ,27,4.04
16558131,$40.00 ,0,0.02
16558385,$55.00 ,2,0.25
16558835,$50.00 ,0,
16563010,$67.00 ,3,1.07
16563772,$110.00 ,0,0.07
16564168,$41.00 ,9,1.17
16564250,$28.00 ,1,0.08
16564281,$139.00 ,0,0.13
16564287,$68.00 ,0,
16564598,$36.00 ,0,1.3
16566634,$200.00 ,1,0.18
16567689,$9.00 ,0,0.49
16569222,$110.00 ,0,0.09
16569421,$400.00 ,0,
16571033,$119.00 ,0,0.08
16574065,$100.00 ,0,0.32
16574643,$39.00 ,0,0.08
16574790,$22.00 ,0,
16575085,$160.00 ,5,0.61
16575129,$186.00 ,0,0.15
16575164,$70.00 ,2,0.53
16575179,$114.00 ,4,1.29
16575227,$50.00 ,0,0.73
16576379,$93.00 ,1,0.51
16577664,$60.00 ,0,0.05
16578098,$47.00 ,0,
16578597,$27.00 ,0,0.02
16578724,$35.00 ,13,0.89
16583268,$170.00 ,0,
16583899,$40.00 ,0,0.05
16584428,$95.00 ,0,0.22
16591105,$180.00 ,5,0.66
16592342,$61.00 ,0,0.07
16592655,$69.00 ,8,1.4
16593280,$18.00 ,0,0.18
16593814,$50.00 ,1,0.1
16594933,$45.00 ,0,1.05
16595487,$55.00 ,10,0.73
16597019,$125.00 ,1,0.16
16597237,$85.00 ,0,0.48
16597889,$33.00 ,0,2.15
16599702,$133.00 ,4,0.47
16600467,$80.00 ,0,0.38
16600740,$160.00 ,0,
16601023,$16.00 ,0,0.05
16601194,$40.00 ,2,0.11
16601665,$90.00 ,0,
16601892,$75.00 ,9,1.54
16601916,$27.00 ,1,0.05
16605256,$55.00 ,0,0.83
16606694,$100.00 ,0,
16606845,$29.00 ,2,0.28
16606871,$116.00 ,0,0.38
16607556,$33.00 ,0,0.16
16608387,$50.00 ,0,0.07
16608456,$179.00 ,0,
16608606,$30.00 ,0,0.44
16608753,$24.00 ,0,
